1D,Points:,12,Time:,1.5735626220703125e-05
1D,Points:,12,Time:,1.5020370483398438e-05
2D,Points:,12,Time:,0.0006270408630371094
2D,Points:,12,Time:,0.0006129741668701172
2D,Points:,12,Time:,0.000598907470703125
2D,Points:,12,Time:,0.0005602836608886719
2D,Points:,12,Time:,0.0006115436553955078
nD - 2D,Points:,12,Time:,0.0017769336700439453
nD - 2D,Points:,12,Time:,0.0018358230590820312
nD - 2D,Points:,12,Time:,0.0017948150634765625
nD - 2D,Points:,12,Time:,0.0017940998077392578
nD - 2D,Points:,12,Time:,0.0018298625946044922
nD - 5D,Points:,12,Time:,0.03647756576538086
nD - 5D,Points:,12,Time:,0.0364842414855957
nD - 5D,Points:,12,Time:,0.03589224815368652
nD - 5D,Points:,12,Time:,0.035848379135131836
nD - 5D,Points:,12,Time:,0.03641939163208008
nD - 10D,Points:,12,Time:,0.0017571449279785156
nD - 10D,Points:,12,Time:,0.0018429756164550781
nD - 20D,Points:,12,Time:,5.245208740234375e-06
1D,Points:,13,Time:,3.504753112792969e-05
1D,Points:,13,Time:,2.0742416381835938e-05
1D,Points:,13,Time:,1.9550323486328125e-05
1D,Points:,13,Time:,1.8358230590820312e-05
1D,Points:,13,Time:,1.9788742065429688e-05
2D,Points:,13,Time:,0.0008711814880371094
2D,Points:,13,Time:,0.0007345676422119141
2D,Points:,13,Time:,0.0007383823394775391
2D,Points:,13,Time:,0.0007326602935791016
2D,Points:,13,Time:,0.0007193088531494141
nD - 2D,Points:,13,Time:,0.0024232864379882812
nD - 2D,Points:,13,Time:,0.0023682117462158203
nD - 2D,Points:,13,Time:,0.0023908615112304688
nD - 2D,Points:,13,Time:,0.0024292469024658203
nD - 2D,Points:,13,Time:,0.0024597644805908203
nD - 5D,Points:,13,Time:,0.06784439086914062
nD - 5D,Points:,13,Time:,0.06738567352294922
nD - 5D,Points:,13,Time:,0.0721735954284668
nD - 5D,Points:,13,Time:,0.06708812713623047
nD - 5D,Points:,13,Time:,0.0672600269317627
nD - 10D,Points:,13,Time:,0.010811328887939453
nD - 10D,Points:,13,Time:,0.010752677917480469
nD - 20D,Points:,13,Time:,4.5299530029296875e-06
1D,Points:,14,Time:,3.4332275390625e-05
1D,Points:,14,Time:,1.7881393432617188e-05
1D,Points:,14,Time:,1.6689300537109375e-05
1D,Points:,14,Time:,1.6689300537109375e-05
1D,Points:,14,Time:,1.8596649169921875e-05
2D,Points:,14,Time:,0.0009169578552246094
2D,Points:,14,Time:,0.0008471012115478516
2D,Points:,14,Time:,0.0009446144104003906
2D,Points:,14,Time:,0.0008823871612548828
2D,Points:,14,Time:,0.0009360313415527344
nD - 2D,Points:,14,Time:,0.0029296875
nD - 2D,Points:,14,Time:,0.0029649734497070312
nD - 2D,Points:,14,Time:,0.003033876419067383
nD - 2D,Points:,14,Time:,0.003020048141479492
nD - 2D,Points:,14,Time:,0.002925872802734375
nD - 5D,Points:,14,Time:,0.11655545234680176
nD - 5D,Points:,14,Time:,0.11652803421020508
nD - 5D,Points:,14,Time:,0.11747980117797852
nD - 5D,Points:,14,Time:,0.11499977111816406
nD - 5D,Points:,14,Time:,0.11393380165100098
nD - 10D,Points:,14,Time:,0.050179481506347656
nD - 10D,Points:,14,Time:,0.050348758697509766
nD - 20D,Points:,14,Time:,7.62939453125e-06
1D,Points:,15,Time:,3.743171691894531e-05
1D,Points:,15,Time:,1.811981201171875e-05
1D,Points:,15,Time:,1.8596649169921875e-05
1D,Points:,15,Time:,1.7642974853515625e-05
1D,Points:,15,Time:,1.8358230590820312e-05
2D,Points:,15,Time:,0.0010805130004882812
2D,Points:,15,Time:,0.0010020732879638672
2D,Points:,15,Time:,0.0010113716125488281
2D,Points:,15,Time:,0.0009729862213134766
2D,Points:,15,Time:,0.0010225772857666016
nD - 2D,Points:,15,Time:,0.003942728042602539
nD - 2D,Points:,15,Time:,0.0036830902099609375
nD - 2D,Points:,15,Time:,0.0035490989685058594
nD - 2D,Points:,15,Time:,0.0036613941192626953
nD - 2D,Points:,15,Time:,0.003708362579345703
nD - 5D,Points:,15,Time:,0.19647216796875
nD - 5D,Points:,15,Time:,0.1891002655029297
nD - 5D,Points:,15,Time:,0.1912837028503418
nD - 5D,Points:,15,Time:,0.1960294246673584
nD - 5D,Points:,15,Time:,0.19358086585998535
nD - 10D,Points:,15,Time:,0.19214296340942383
nD - 10D,Points:,15,Time:,0.1959083080291748
nD - 20D,Points:,15,Time:,1.1205673217773438e-05
1D,Points:,16,Time:,5.269050598144531e-05
1D,Points:,16,Time:,1.9788742065429688e-05
1D,Points:,16,Time:,1.9311904907226562e-05
1D,Points:,16,Time:,1.9073486328125e-05
1D,Points:,16,Time:,1.8596649169921875e-05
2D,Points:,16,Time:,0.0012714862823486328
2D,Points:,16,Time:,0.0011811256408691406
2D,Points:,16,Time:,0.0011858940124511719
2D,Points:,16,Time:,0.0012254714965820312
2D,Points:,16,Time:,0.0012254714965820312
nD - 2D,Points:,16,Time:,0.0045168399810791016
nD - 2D,Points:,16,Time:,0.004633188247680664
nD - 2D,Points:,16,Time:,0.004457235336303711
nD - 2D,Points:,16,Time:,0.004414081573486328
nD - 2D,Points:,16,Time:,0.004456043243408203
nD - 5D,Points:,16,Time:,0.3043994903564453
nD - 5D,Points:,16,Time:,0.30542659759521484
nD - 5D,Points:,16,Time:,0.3043637275695801
nD - 5D,Points:,16,Time:,0.30883145332336426
nD - 5D,Points:,16,Time:,0.3091869354248047
nD - 10D,Points:,16,Time:,0.6126322746276855
nD - 10D,Points:,16,Time:,0.5968661308288574
nD - 20D,Points:,16,Time:,1.1920928955078125e-05
1D,Points:,17,Time:,4.6253204345703125e-05
1D,Points:,17,Time:,2.2411346435546875e-05
1D,Points:,17,Time:,2.0503997802734375e-05
1D,Points:,17,Time:,2.09808349609375e-05
1D,Points:,17,Time:,2.0265579223632812e-05
2D,Points:,17,Time:,0.0015022754669189453
2D,Points:,17,Time:,0.001394510269165039
2D,Points:,17,Time:,0.0013873577117919922
2D,Points:,17,Time:,0.0014371871948242188
2D,Points:,17,Time:,0.0014240741729736328
nD - 2D,Points:,17,Time:,0.005415678024291992
nD - 2D,Points:,17,Time:,0.0055806636810302734
nD - 2D,Points:,17,Time:,0.00542759895324707
nD - 2D,Points:,17,Time:,0.0053157806396484375
nD - 2D,Points:,17,Time:,0.005322456359863281
nD - 5D,Points:,17,Time:,0.4682588577270508
nD - 5D,Points:,17,Time:,0.46802210807800293
nD - 5D,Points:,17,Time:,0.47303128242492676
nD - 5D,Points:,17,Time:,0.5152642726898193
nD - 5D,Points:,17,Time:,0.4815940856933594
nD - 10D,Points:,17,Time:,1.7347090244293213
nD - 10D,Points:,17,Time:,1.7216401100158691
nD - 20D,Points:,17,Time:,1.3113021850585938e-05
1D,Points:,18,Time:,4.7206878662109375e-05
1D,Points:,18,Time:,2.3365020751953125e-05
1D,Points:,18,Time:,2.3365020751953125e-05
1D,Points:,18,Time:,2.193450927734375e-05
1D,Points:,18,Time:,2.3603439331054688e-05
2D,Points:,18,Time:,0.001764535903930664
2D,Points:,18,Time:,0.0017507076263427734
2D,Points:,18,Time:,0.0016984939575195312
2D,Points:,18,Time:,0.0017910003662109375
2D,Points:,18,Time:,0.0016980171203613281
nD - 2D,Points:,18,Time:,0.0074422359466552734
nD - 2D,Points:,18,Time:,0.006708860397338867
nD - 2D,Points:,18,Time:,0.007299661636352539
nD - 2D,Points:,18,Time:,0.0068817138671875
nD - 2D,Points:,18,Time:,0.006766319274902344
nD - 5D,Points:,18,Time:,0.7098283767700195
nD - 5D,Points:,18,Time:,0.7080373764038086
nD - 5D,Points:,18,Time:,0.7133300304412842
nD - 5D,Points:,18,Time:,0.7324123382568359
nD - 5D,Points:,18,Time:,0.7193365097045898
nD - 10D,Points:,18,Time:,4.4582226276397705
nD - 10D,Points:,18,Time:,4.442930459976196
nD - 20D,Points:,18,Time:,1.6927719116210938e-05
1D,Points:,19,Time:,4.9591064453125e-05
1D,Points:,19,Time:,2.2411346435546875e-05
1D,Points:,19,Time:,2.2649765014648438e-05
1D,Points:,19,Time:,2.193450927734375e-05
1D,Points:,19,Time:,2.193450927734375e-05
2D,Points:,19,Time:,0.0018939971923828125
2D,Points:,19,Time:,0.001796722412109375
2D,Points:,19,Time:,0.001814126968383789
2D,Points:,19,Time:,0.0023059844970703125
2D,Points:,19,Time:,0.0020542144775390625
nD - 2D,Points:,19,Time:,0.008480072021484375
nD - 2D,Points:,19,Time:,0.008121252059936523
nD - 2D,Points:,19,Time:,0.008477926254272461
nD - 2D,Points:,19,Time:,0.00856471061706543
nD - 2D,Points:,19,Time:,0.008033514022827148
nD - 5D,Points:,19,Time:,1.0689733028411865
nD - 5D,Points:,19,Time:,1.0356638431549072
nD - 5D,Points:,19,Time:,1.0795321464538574
nD - 5D,Points:,19,Time:,1.098146915435791
nD - 5D,Points:,19,Time:,1.058922529220581
nD - 10D,Points:,19,Time:,10.457690954208374
nD - 10D,Points:,19,Time:,10.345880031585693
nD - 20D,Points:,19,Time:,1.8596649169921875e-05
1D,Points:,20,Time:,5.888938903808594e-05
1D,Points:,20,Time:,2.4080276489257812e-05
1D,Points:,20,Time:,2.288818359375e-05
1D,Points:,20,Time:,2.3126602172851562e-05
1D,Points:,20,Time:,2.4080276489257812e-05
2D,Points:,20,Time:,0.002110004425048828
2D,Points:,20,Time:,0.002007007598876953
2D,Points:,20,Time:,0.0021517276763916016
2D,Points:,20,Time:,0.002110719680786133
2D,Points:,20,Time:,0.0021581649780273438
nD - 2D,Points:,20,Time:,0.009208917617797852
nD - 2D,Points:,20,Time:,0.009056568145751953
nD - 2D,Points:,20,Time:,0.008954524993896484
nD - 2D,Points:,20,Time:,0.009079217910766602
nD - 2D,Points:,20,Time:,0.009198904037475586
nD - 5D,Points:,20,Time:,1.497089147567749
nD - 5D,Points:,20,Time:,1.5046412944793701
nD - 5D,Points:,20,Time:,1.478562831878662
nD - 5D,Points:,20,Time:,1.5081560611724854
nD - 5D,Points:,20,Time:,1.6346309185028076
nD - 10D,Points:,20,Time:,23.833361625671387
nD - 10D,Points:,20,Time:,23.566284656524658
nD - 20D,Points:,20,Time:,2.3365020751953125e-05
1D,Points:,21,Time:,6.818771362304688e-05
1D,Points:,21,Time:,2.6702880859375e-05
1D,Points:,21,Time:,2.4557113647460938e-05
1D,Points:,21,Time:,2.5510787963867188e-05
1D,Points:,21,Time:,2.47955322265625e-05
2D,Points:,21,Time:,0.0025360584259033203
2D,Points:,21,Time:,0.002409219741821289
2D,Points:,21,Time:,0.0026319026947021484
2D,Points:,21,Time:,0.0024881362915039062
2D,Points:,21,Time:,0.002507448196411133
nD - 2D,Points:,21,Time:,0.011049509048461914
nD - 2D,Points:,21,Time:,0.010753393173217773
nD - 2D,Points:,21,Time:,0.010572671890258789
nD - 2D,Points:,21,Time:,0.010431528091430664
nD - 2D,Points:,21,Time:,0.010532140731811523
nD - 5D,Points:,21,Time:,2.0967090129852295
nD - 5D,Points:,21,Time:,2.144071102142334
nD - 5D,Points:,21,Time:,2.0979714393615723
nD - 5D,Points:,21,Time:,2.032041072845459
nD - 5D,Points:,21,Time:,2.046945095062256
nD - 10D,Points:,21,Time:,48.48600363731384
nD - 10D,Points:,21,Time:,48.43750977516174
nD - 20D,Points:,21,Time:,0.0006918907165527344
1D,Points:,22,Time:,5.841255187988281e-05
1D,Points:,22,Time:,2.86102294921875e-05
1D,Points:,22,Time:,2.574920654296875e-05
1D,Points:,22,Time:,2.7894973754882812e-05
1D,Points:,22,Time:,2.5272369384765625e-05
2D,Points:,22,Time:,0.0029616355895996094
2D,Points:,22,Time:,0.0028176307678222656
2D,Points:,22,Time:,0.0030639171600341797
2D,Points:,22,Time:,0.0028421878814697266
2D,Points:,22,Time:,0.0029342174530029297
nD - 2D,Points:,22,Time:,0.01363825798034668
nD - 2D,Points:,22,Time:,0.01280665397644043
nD - 2D,Points:,22,Time:,0.013154029846191406
nD - 2D,Points:,22,Time:,0.012189388275146484
nD - 2D,Points:,22,Time:,0.012193918228149414
nD - 5D,Points:,22,Time:,2.882009267807007
nD - 5D,Points:,22,Time:,2.8653883934020996
nD - 5D,Points:,22,Time:,2.8296403884887695
nD - 5D,Points:,22,Time:,2.8140664100646973
nD - 5D,Points:,22,Time:,2.8431737422943115
nD - 10D,Points:,22,Time:,100.16240119934082
nD - 10D,Points:,22,Time:,99.01694369316101
nD - 20D,Points:,22,Time:,0.011819839477539062
1D,Points:,23,Time:,4.291534423828125e-05
1D,Points:,23,Time:,2.6702880859375e-05
1D,Points:,23,Time:,2.7418136596679688e-05
1D,Points:,23,Time:,2.86102294921875e-05
1D,Points:,23,Time:,2.6941299438476562e-05
2D,Points:,23,Time:,0.0031163692474365234
2D,Points:,23,Time:,0.0030031204223632812
2D,Points:,23,Time:,0.0032377243041992188
2D,Points:,23,Time:,0.0033388137817382812
2D,Points:,23,Time:,0.0031244754791259766
nD - 2D,Points:,23,Time:,0.014275789260864258
nD - 2D,Points:,23,Time:,0.020270347595214844
nD - 2D,Points:,23,Time:,0.014240026473999023
nD - 2D,Points:,23,Time:,0.01404714584350586
nD - 2D,Points:,23,Time:,0.0139617919921875
nD - 5D,Points:,23,Time:,3.849130630493164
nD - 5D,Points:,23,Time:,3.892059564590454
nD - 5D,Points:,23,Time:,3.9143192768096924
nD - 5D,Points:,23,Time:,3.9532737731933594
nD - 5D,Points:,23,Time:,4.168564319610596
nD - 10D,Points:,23,Time:,186.80051612854004
nD - 10D,Points:,23,Time:,188.51966428756714
nD - 20D,Points:,23,Time:,0.13301753997802734
1D,Points:,24,Time:,4.3392181396484375e-05
1D,Points:,24,Time:,2.86102294921875e-05
1D,Points:,24,Time:,2.86102294921875e-05
1D,Points:,24,Time:,2.7418136596679688e-05
1D,Points:,24,Time:,2.7894973754882812e-05
2D,Points:,24,Time:,0.003572225570678711
2D,Points:,24,Time:,0.003495931625366211
2D,Points:,24,Time:,0.0036902427673339844
2D,Points:,24,Time:,0.0034143924713134766
2D,Points:,24,Time:,0.003434419631958008
nD - 2D,Points:,24,Time:,0.017307281494140625
nD - 2D,Points:,24,Time:,0.016486406326293945
nD - 2D,Points:,24,Time:,0.01605963706970215
nD - 2D,Points:,24,Time:,0.01620936393737793
nD - 2D,Points:,24,Time:,0.01601386070251465
nD - 5D,Points:,24,Time:,5.164425611495972
nD - 5D,Points:,24,Time:,5.359494686126709
nD - 5D,Points:,24,Time:,5.229913234710693
nD - 5D,Points:,24,Time:,5.179630994796753
nD - 5D,Points:,24,Time:,5.184731483459473
nD - 10D,Points:,24,Time:,348.3480968475342
nD - 10D,Points:,24,Time:,349.9144551753998
nD - 20D,Points:,24,Time:,1.053617238998413
1D,Points:,25,Time:,5.0067901611328125e-05
1D,Points:,25,Time:,3.170967102050781e-05
1D,Points:,25,Time:,3.0040740966796875e-05
1D,Points:,25,Time:,3.0279159545898438e-05
1D,Points:,25,Time:,2.9325485229492188e-05
2D,Points:,25,Time:,0.003836393356323242
2D,Points:,25,Time:,0.003958225250244141
2D,Points:,25,Time:,0.003862142562866211
2D,Points:,25,Time:,0.004175901412963867
2D,Points:,25,Time:,0.0038328170776367188
nD - 2D,Points:,25,Time:,0.01868152618408203
nD - 2D,Points:,25,Time:,0.018675804138183594
nD - 2D,Points:,25,Time:,0.018375635147094727
nD - 2D,Points:,25,Time:,0.018332481384277344
nD - 2D,Points:,25,Time:,0.018138647079467773
nD - 5D,Points:,25,Time:,6.665018320083618
nD - 5D,Points:,25,Time:,6.7593371868133545
nD - 5D,Points:,25,Time:,6.873073101043701
