2D,Points:,20,Time:,0.0060613155364990234
2D,Points:,20,Time:,0.006832599639892578
2D,Points:,21,Time:,0.008018970489501953
2D,Points:,21,Time:,0.007928848266601562
2D,Points:,22,Time:,0.006260395050048828
2D,Points:,22,Time:,0.009987354278564453
2D,Points:,23,Time:,0.00828409194946289
2D,Points:,23,Time:,0.00903940200805664
2D,Points:,24,Time:,0.026000499725341797
2D,Points:,24,Time:,0.011556148529052734
2D,Points:,25,Time:,0.011674165725708008
2D,Points:,25,Time:,0.011758089065551758
2D,Points:,26,Time:,0.0112152099609375
2D,Points:,26,Time:,0.011810779571533203
2D,Points:,27,Time:,0.014561176300048828
2D,Points:,27,Time:,0.013846635818481445
2D,Points:,28,Time:,0.014112234115600586
2D,Points:,28,Time:,0.01652669906616211
2D,Points:,29,Time:,0.01584768295288086
2D,Points:,29,Time:,0.017723798751831055
2D,Points:,30,Time:,0.0168306827545166
2D,Points:,30,Time:,0.018230199813842773
2D,Points:,31,Time:,0.019628047943115234
2D,Points:,31,Time:,0.019557714462280273
2D,Points:,32,Time:,0.021037578582763672
2D,Points:,32,Time:,0.025938034057617188
2D,Points:,33,Time:,0.02763843536376953
2D,Points:,33,Time:,0.02274799346923828
2D,Points:,34,Time:,0.022693157196044922
2D,Points:,34,Time:,0.030097246170043945
2D,Points:,35,Time:,0.03502154350280762
2D,Points:,35,Time:,0.03248786926269531
2D,Points:,36,Time:,0.03440284729003906
2D,Points:,36,Time:,0.03337526321411133
2D,Points:,37,Time:,0.03368878364562988
2D,Points:,37,Time:,0.032410383224487305
2D,Points:,38,Time:,0.04229116439819336
2D,Points:,38,Time:,0.04114389419555664
2D,Points:,39,Time:,0.042737483978271484
2D,Points:,39,Time:,0.0357818603515625
2D,Points:,40,Time:,0.04703664779663086
2D,Points:,40,Time:,0.03653359413146973
2D,Points:,41,Time:,0.04369330406188965
2D,Points:,41,Time:,0.04163312911987305
2D,Points:,42,Time:,0.04636669158935547
2D,Points:,42,Time:,0.05034470558166504
2D,Points:,43,Time:,0.06553339958190918
2D,Points:,43,Time:,0.04977130889892578
2D,Points:,44,Time:,0.051513671875
2D,Points:,44,Time:,0.051233768463134766
2D,Points:,45,Time:,0.05664682388305664
2D,Points:,45,Time:,0.04542422294616699
2D,Points:,46,Time:,0.05817413330078125
2D,Points:,46,Time:,0.05202746391296387
2D,Points:,47,Time:,0.06014251708984375
2D,Points:,47,Time:,0.052451372146606445
2D,Points:,48,Time:,0.054358482360839844
2D,Points:,48,Time:,0.06412816047668457
2D,Points:,49,Time:,0.08065176010131836
2D,Points:,49,Time:,0.06476879119873047
2D,Points:,50,Time:,0.07044053077697754
2D,Points:,50,Time:,0.06580185890197754
2D,Points:,51,Time:,0.06742572784423828
2D,Points:,51,Time:,0.06975388526916504
2D,Points:,52,Time:,0.06884264945983887
2D,Points:,52,Time:,0.07242751121520996
2D,Points:,53,Time:,0.08072733879089355
2D,Points:,53,Time:,0.07172441482543945
2D,Points:,54,Time:,0.08104157447814941
2D,Points:,54,Time:,0.0778813362121582
2D,Points:,55,Time:,0.09478044509887695
2D,Points:,55,Time:,0.10649728775024414
2D,Points:,56,Time:,0.10989689826965332
2D,Points:,56,Time:,0.08863949775695801
2D,Points:,57,Time:,0.08649468421936035
2D,Points:,57,Time:,0.07670140266418457
2D,Points:,58,Time:,0.08534026145935059
2D,Points:,58,Time:,0.09977221488952637
2D,Points:,59,Time:,0.0922844409942627
2D,Points:,59,Time:,0.09472775459289551
2D,Points:,60,Time:,0.10139846801757812
2D,Points:,60,Time:,0.09265279769897461
2D,Points:,61,Time:,0.09850454330444336
2D,Points:,61,Time:,0.10894656181335449
2D,Points:,62,Time:,0.09966850280761719
2D,Points:,62,Time:,0.10634493827819824
2D,Points:,63,Time:,0.10611128807067871
2D,Points:,63,Time:,0.10709857940673828
2D,Points:,64,Time:,0.11708927154541016
2D,Points:,64,Time:,0.11268377304077148
2D,Points:,65,Time:,0.11480998992919922
2D,Points:,65,Time:,0.11474776268005371
2D,Points:,66,Time:,0.13094878196716309
2D,Points:,66,Time:,0.11831450462341309
2D,Points:,67,Time:,0.12464618682861328
2D,Points:,67,Time:,0.12384629249572754
2D,Points:,68,Time:,0.12634944915771484
2D,Points:,68,Time:,0.12377333641052246
2D,Points:,69,Time:,0.1433238983154297
2D,Points:,69,Time:,0.13087868690490723
2D,Points:,70,Time:,0.14121770858764648
2D,Points:,70,Time:,0.13342857360839844
2D,Points:,71,Time:,0.18697834014892578
2D,Points:,71,Time:,0.14269518852233887
2D,Points:,72,Time:,0.1447756290435791
2D,Points:,72,Time:,0.15150976181030273
2D,Points:,73,Time:,0.15429377555847168
2D,Points:,73,Time:,0.1604905128479004
2D,Points:,74,Time:,0.15185832977294922
2D,Points:,74,Time:,0.15635108947753906
2D,Points:,75,Time:,0.15981364250183105
2D,Points:,75,Time:,0.15687346458435059
2D,Points:,76,Time:,0.1646595001220703
2D,Points:,76,Time:,0.16427016258239746
2D,Points:,77,Time:,0.1906728744506836
2D,Points:,77,Time:,0.16868281364440918
2D,Points:,78,Time:,0.1770021915435791
2D,Points:,78,Time:,0.17188310623168945
2D,Points:,79,Time:,0.17820262908935547
2D,Points:,79,Time:,0.17870402336120605
2D,Points:,80,Time:,0.1984119415283203
2D,Points:,80,Time:,0.19246292114257812
2D,Points:,81,Time:,0.19104409217834473
2D,Points:,81,Time:,0.18815326690673828
2D,Points:,82,Time:,0.2002241611480713
2D,Points:,82,Time:,0.2079463005065918
2D,Points:,83,Time:,0.207000732421875
2D,Points:,83,Time:,0.1983168125152588
2D,Points:,84,Time:,0.2118701934814453
2D,Points:,84,Time:,0.2127842903137207
2D,Points:,85,Time:,0.22883009910583496
2D,Points:,85,Time:,0.22255969047546387
2D,Points:,86,Time:,0.23259687423706055
2D,Points:,86,Time:,0.2282094955444336
2D,Points:,87,Time:,0.24082517623901367
2D,Points:,87,Time:,0.2407975196838379
2D,Points:,88,Time:,0.24540281295776367
2D,Points:,88,Time:,0.2588920593261719
2D,Points:,89,Time:,0.2621574401855469
2D,Points:,89,Time:,0.26700615882873535
2D,Points:,90,Time:,0.2564220428466797
