nD - 10D,Points:,10,Time:,0.0003108978271484375
nD - 10D,Points:,11,Time:,0.0003306865692138672
nD - 10D,Points:,12,Time:,0.00040149688720703125
nD - 10D,Points:,13,Time:,0.0016684532165527344
nD - 10D,Points:,14,Time:,0.003949165344238281
nD - 10D,Points:,15,Time:,0.013738155364990234
nD - 10D,Points:,16,Time:,0.04363250732421875
nD - 10D,Points:,17,Time:,0.12909531593322754
nD - 10D,Points:,18,Time:,0.3331913948059082
nD - 10D,Points:,19,Time:,0.7893619537353516
nD - 10D,Points:,20,Time:,1.822251319885254
nD - 10D,Points:,21,Time:,4.120297908782959
nD - 10D,Points:,22,Time:,8.060033798217773
nD - 10D,Points:,23,Time:,15.826851844787598
nD - 10D,Points:,24,Time:,29.85863471031189
nD - 10D,Points:,25,Time:,54.23189449310303
nD - 10D,Points:,26,Time:,105.23887491226196
nD - 10D,Points:,27,Time:,719.5263135433197
